num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,,TZ16_CODE,,TZ16_NAME,Tz16_Area,,,,,,,
4517,41646.51563,41646.51563,0,0.000102555,9.30E-07,,4517,YES,Norwest Business Park_Western End,160555.8798,0,,,,,,
4518,12234.49417,12234.49417,0,2133.924935,5.68E+00,,4518,YES,Baulkham Hills_Crestwood Dr and Albion Pl,882828.3994,0,,,,,,
4519,13038.73598,13038.73598,0,2092.178357,5.94E+00,,4519,YES,Crestwood High School,969520.0428,0,,,,,,
4520,17230.68515,17230.68515,0,1454.221685,5.46E+00,,4520,YES,Bella Vista_Bella Vista Dr and Saxonvale Rd,399886.5483,0,,,,,,
4521,26324.55257,26324.55257,0,238.8273891,1.37E+00,,4521,YES,Bella Vista Industrial Area,773309.5393,0,,,,,,
4522,9795.804209,9795.804209,0,3086.879452,6.58E+00,,4522,YES,Bella Vista_Bingara Cr and Providence Dr,1046049,0,,,,,,
4523,7138.62058,7138.62058,0,2946.3997,4.58E+00,,4523,YES,Crestwood Shopping Centre,1431780.461,0,,,,,,
4524,1410.343064,1410.343064,0,1867.809601,5.74E-01,,4524,YES,Baulkham Hills_Palace Rd and Buckingham Rd,726278.6974,0,,,,,,
4525,7624.411465,7624.411465,0,1919.047515,3.19E+00,,4525,YES,Baulkham Hills_Seven Hills Rd and Merinda Rd,953450.2918,0,,,,,,
4526,27228.24508,27228.24508,0,287.2513049,1.70E+00,,4526,YES,Castle Hill Library,147653.7766,0,,,,,,
4527,25865.23448,25865.23448,0,1076.43543,6.06E+00,,4527,YES,Castle Hill_Hume Ave and Cecil Ave,127283.6345,0,,,,,,
4528,1553.0884,1553.0884,0,2139.871793,7.24E-01,,4528,YES,Knightsbridge,1215167.271,0,,,,,,
4529,1988.724912,1988.724912,0,3089.142569,1.34E+00,,4529,YES,Castle Hill_Yaringa Road and Applecross Av,1657529.138,0,,,,,,
4530,31328.79565,31328.79565,0,3181.101739,2.17E+01,,4530,YES,Castle Hill High School,2114989.382,0,,,,,,
4531,11714.36324,11714.36324,0,1625.421118,4.15E+00,,4531,YES,Castle Hill_Old Castle Hill Rd and Tuckwell Rd,724001.156,0,,,,,,
4532,44420.5123,44420.5123,0,4.069363592,3.94E-02,,4532,YES,Castle Hill Industrial Estate,697097.0618,0,,,,,,
4533,51025.22178,51025.22178,0,4.72E-05,5.24E-07,,4533,YES,Castle Towers,125067.7936,0,,,,,,
4534,20771.74381,20771.74381,0,24.50167244,1.11E-01,,4534,YES,Castle Hill_Hudson Av and Salisbury Rd,698413.1718,0,,,,,,
4535,41829.46632,41829.46632,0,1355.401922,1.23E+01,,4535,YES,Castle Hill_Middleton Av and Dawes Av,531231.4984,0,,,,,,
4536,29726.97446,29726.97446,0,426.9117513,2.76E+00,,4536,YES,Castle Mall,220941.7236,0,,,,,,
4537,12498.28837,12498.28837,0,2815.610518,7.66E+00,,4537,YES,Castle Hill_Crane Rd and Cecil Av,846679.0236,0,,,,,,
4538,12303.95666,12303.95666,0,1059.229736,2.84E+00,,4538,YES,Castle Hill_Greenup Park,398749.6548,0,,,,,,
4539,12623.65105,12623.65105,0,3895.878613,1.07E+01,,4539,YES,Excelsior Primary School,1495791.515,0,,,,,,
4540,9063.88677,9063.88677,0,1981.429668,3.91E+00,,4540,YES,Castle Hill_Gary St and Narelle Av,723601.0091,0,,,,,,
4541,5419.335633,5419.335633,0,2145.758288,2.53E+00,,4541,YES,Castle Hill_Darcey Rd and Castlewood Dr,980181.4126,0,,,,,,
4542,8735.797545,8735.797545,0,1514.060039,2.88E+00,,4542,YES,Castle Hill,950670.0829,0,,,,,,
4543,61450.95554,61450.95554,0,0.849352207,1.14E-02,,4543,YES,Castle Hill Showground,278547.3553,0,,,,,,
4544,27078.79698,27078.79698,0,418.3958188,2.47E+00,,4544,YES,Castle Hill Public School,193468.6473,0,,,,,,
4545,3405.052052,3405.052052,0,3780.958288,2.80E+00,,4545,YES,Appletree Shopping Centre,2724073.945,0,,,,,,
4546,4188.804857,4188.804857,0,2436.429068,2.22E+00,,4546,YES,Castle Hill_Marymount Mercy Centre,796294.928,0,,,,,,
4547,5178.96985,5178.96985,0,2518.432789,2.84E+00,,4547,YES,Cherrybrook Village Shopping Centre,1044123.135,0,,,,,,
4548,9782.834022,9782.834022,0,1741.309563,3.71E+00,,4548,YES,Castle Hill_Westminister Dr and Windsor Ct,794979.9958,0,,,,,,
4549,9981.316185,9981.316185,0,3640.89209,7.91E+00,,4549,YES,Cherrybrook,1554428.423,0,,,,,,
4550,15078.50754,15078.50754,0,3239.829908,1.06E+01,,4550,YES,Cherrybrook Primary School,835671.9942,0,,,,,,
4551,17443.75682,17443.75682,0,1576.261369,5.99E+00,,4551,YES,The Castle Hill Villages,476782.4327,0,,,,,,
4552,7612.857912,7612.857912,0,2227.378044,3.69E+00,,4552,YES,Cherrybrook_Boundary Rd and Cedarwood Dr,747700.597,0,,,,,,
4553,16672.70832,16672.70832,0,1518.73126,5.51E+00,,4553,YES,Tangara School,565146.3848,0,,,,,,
4554,23222.7652,23222.7652,0,1474.863649,7.46E+00,,4554,YES,Castle Hill_Sherwin Ave and Whitling Ave,315337.0245,0,,,,,,
4555,17327.19169,17327.19169,0,815.7815179,3.08E+00,,4555,YES,West Pennant Hills_Highs Rd and Yarpole Ave,481213.551,0,,,,,,
4556,229.1194752,229.1194752,0,1495.307065,7.46E-02,,4556,YES,Glenhaven_Glenhaven Rd and Mills Rd,2775597.815,0,,,,,,
4557,783.484755,783.484755,0,2512.66225,4.29E-01,,4557,YES,Glenhaven Court Shopping Centre,3031859.028,0,,,,,,
4558,1380.445502,1380.445502,0,2493.030685,7.49E-01,,4558,YES,Glenhaven,1410551.968,0,,,,,,
4559,47350.43081,47350.43081,0,1.00E-06,1.03E-08,,4559,YES,Kellyville_Riley T-Way,195221.1414,0,,,,,,
4560,30549.53946,30549.53946,0,13.70968077,9.12E-02,,4560,YES,Kellyville_Old Windsor Rd and Memorial Ave_North,273129.325,0,,,,,,
4561,7042.463772,7042.463772,0,3014.240645,4.62E+00,,4561,YES,Bernie Mullane Sports Complex,910244.6259,0,,,,,,
4562,2567.166736,2567.166736,0,5016.98009,2.80E+00,,4562,YES,Sherwood Ridge Primary,1745451.53,0,,,,,,
4563,3482.226967,3482.226967,0,4006.076807,3.04E+00,,4563,YES,Mclaughlin Bridge Kellyville,1164604.507,0,,,,,,
4564,13471.2659,13471.2659,0,2797.222561,8.20E+00,,4564,YES,Kellyville Primary School,851808.03,0,,,,,,
4565,16072.76949,16072.76949,0,1816.110549,6.36E+00,,4565,YES,Elizabeth Macarthur Park,522006.4033,0,,,,,,
4566,2754.648794,2754.648794,0,3171.320943,1.90E+00,,4566,YES,Kellyville High School,1054874.2,0,,,,,,
4567,8626.483575,8626.483575,0,1667.844663,3.13E+00,,4567,YES,The Village Centre,919198.4684,0,,,,,,
4568,1738.544682,1738.544682,0,796.5205551,3.02E-01,,4568,YES,Kellyville_Arnold Ave and Minorca Ave,684623.9625,0,,,,,,
4569,10792.03564,10792.03564,0,2750,6.46E+00,,4569,YES,Castle Hill_Kings Rd and Queens Ct,790708.8661,0,,,,,,
4570,13067.95589,13067.95589,0,2693,7.66E+00,,4570,YES,St Angelas Primary School,842500.4921,0,,,,,,
4571,46219.11806,46219.11806,0,18.71671892,1.88E-01,,4571,YES,Kellyville Christmas Tree Farm,176958.8294,0,,,,,,
4572,1075.908025,1075.908025,0,232.7153034,5.45E-02,,4572,YES,Kellyville Memorial Park,384030.6016,0,,,,,,
4573,33248.81854,33248.81854,0,881.3139199,6.38E+00,,4573,YES,Cherrybook_Robert Road Park East,224369.4031,0,,,,,,
4574,36542.60134,36542.60134,0,539.804811,4.29E+00,,4574,YES,Cherrybook_Robert Road Park West,281169.3302,0,,,,,,
4575,27890.06177,27890.06177,0,1571.099108,9.54E+00,,4575,YES,West Pennant Hills,752717.6211,0,,,,,,
4576,3300.537297,3300.537297,0,2588.361925,1.86E+00,,4576,YES,Mount Wilberforce Lookout West Pennant Hills,1675044.842,0,,,,,,
4577,3496.032875,3496.032875,0,2882.383924,2.19E+00,,4577,YES,Coonara Shopping Centre,1826756.795,0,,,,,,
4578,3708.633247,3708.633247,0,2281.771555,1.84E+00,,4578,YES,West Pennant Hills_Highs Rd and Southwood Pl,1614476.916,0,,,,,,
4579,3726.269721,3726.269721,0,3044.601971,2.47E+00,,4579,YES,West Pennant Hills_Oakes Rd and Wildara Av,1464444.786,0,,,,,,
4580,1826.839063,1826.839063,0,683.490354,2.72E-01,,4580,YES,Kellyville_Gracewood Retirement Village,382587.2729,0,,,,,,
4581,37948.12796,37948.12796,0,78.12708788,6.46E-01,,4581,YES,Kellyville_Burns T-Way,202749.7161,0,,,,,,
4582,18139.24977,18139.24977,0,647.9660537,2.56E+00,,4582,YES,Cherrybook_Treetops Rd and Forest Cl,147554.541,0,,,,,,
4583,9496.228696,9496.228696,0,42.14151797,8.71E-02,,4583,YES,Kellyville_Sandstock Way and New Holland Drive,410801.2083,0,,,,,,
4584,16993.14181,16993.14181,0,464.6928371,1.72E+00,,4584,YES,Cherrybook_Janice Pl and Dantic Pl,111530.2221,0,,,,,,
4585,10855.02061,10855.02061,0,709.7825255,1.68E+00,,4585,YES,Kellyville_Fairway Drive and Laura St,743624.4321,0,,,,,,
4600,11.63821448,11.63821448,0,47.97538847,1.22E-04,,4600,YES,Bell Station,10884518.47,0,,,,,,
4601,293.3818963,293.3818963,0,1056.431797,6.75E-02,,4601,YES,Mount Victoria Station,16493478.14,0,,,,,,
4602,231.4195812,231.4195812,0,1923.967016,9.69E-02,,4602,YES,Blackheath Station,11134347.34,0,,,,,,
4603,892.3219554,892.3219554,0,,0.00E+00,,4603,YES,Megalong Valley,100447682.3,0,,,,,,
4606,314.5178728,314.5178728,0,2513.47196,1.72E-01,,4606,YES,Warrimoo Station,8781490.719,0,,,,,,
4607,198.0911762,198.0911762,0,3105.583122,1.34E-01,,4607,YES,Mount Riverview Shopping Centre,3004057.514,0,,,,,,
4608,354.2763929,354.2763929,0,2087.39197,1.61E-01,,4608,YES,Blaxland Station_North,2688620.295,0,,,,,,
4609,260.3596759,260.3596759,0,2091.392721,1.19E-01,,4609,YES,East Blaxland Shopping Centre,2964231.144,0,,,,,,
4610,1264.19146,1264.19146,0,3573.670997,9.84E-01,,4610,YES,Blaxland Station_South,3852874.511,0,,,,,,
4611,1180.055523,1180.055523,0,2232.042715,5.73E-01,,4611,YES,Knapsack Park_RAAF HQ,3870233.715,0,,,,,,
4612,1272.414907,1272.414907,0,2857.261093,7.92E-01,,4612,YES,Glenbrook Station,3081864.812,0,,,,,,
4613,754.1863919,754.1863919,0,987.1854216,1.62E-01,,4613,YES,Lapstone Station_West,1396650.468,0,,,,,,
4616,5.606710298,5.606710298,0,,0.00E+00,,4616,YES,Mt Charles,135885244.5,0,,,,,,
4618,4.95E-06,4.95E-06,0,0.058138826,6.27E-14,,4618,YES,Medlow Bath Station,6724464.56,0,,,,,,
4621,923.3092552,923.3092552,0,1798.917956,3.62E-01,,4621,YES,Katoomba Cemetery,10235810.2,0,,,,,,
4622,291.8416549,291.8416549,0,1748.086309,1.11E-01,,4622,YES,Leura Station_North,6650077.009,0,,,,,,
4623,1252.273312,1252.273312,0,3612.068781,9.85E-01,,4623,YES,Katoomba High School,15581714.28,0,,,,,,
4624,3392.757414,3392.757414,0,1393.071447,1.03E+00,,4624,YES,Katoomba Station_North,1570383.722,0,,,,,,
4625,3392.757414,3392.757414,0,1990.216604,1.47E+00,,4625,YES,Katoomba Station_South,1765949.372,0,,,,,,
4626,1659.861186,1659.861186,0,3020.638902,1.09E+00,,4626,YES,Leura Station_South,4993684.337,0,,,,,,
4629,667.5422803,667.5422803,0,4881.086488,7.09E-01,,4629,YES,Hazelbrook Station,20080904.74,0,,,,,,
4630,65.899089,65.899089,0,506.8619693,7.27E-03,,4630,YES,Linden Station,6181472.197,0,,,,,,
4631,881.374891,881.374891,0,2886.079303,5.54E-01,,4631,YES,Lawson Station,7502855.957,0,,,,,,
4632,84.96634495,84.96634495,0,1259.28037,2.33E-02,,4632,YES,Bullaburra Station,6127703.797,0,,,,,,
4633,131.5955861,131.5955861,0,1980.691869,5.68E-02,,4633,YES,Woodford Station,6908510.124,0,,,,,,
4636,966.3307035,966.3307035,0,3291.471292,6.93E-01,,4636,YES,Winmalee Shopping Centre,8856215.908,0,,,,,,
4637,462.0046401,462.0046401,0,3781.690405,3.80E-01,,4637,YES,Springwood Hospital,8607349.493,0,,,,,,
4638,206.0310202,206.0310202,0,1902.279206,8.53E-02,,4638,YES,Springwood High School,9759230.399,0,,,,,,
4639,323.8111409,323.8111409,0,1479.661464,1.04E-01,,4639,YES,Yellow Rock Lookout,19795841.04,0,,,,,,
4640,718.4808442,718.4808442,0,2623.840877,4.10E-01,,4640,YES,Springwood Country Club,3414913.483,0,,,,,,
4641,547.8509405,547.8509405,0,1757.498179,2.10E-01,,4641,YES,Springwood Station_North,1428603.024,0,,,,,,
4642,410.6060853,410.6060853,0,2223.465286,1.99E-01,,4642,YES,Faulconbridge Station,5433817.636,0,,,,,,
4643,328.7913734,328.7913734,0,1231.110078,8.81E-02,,4643,YES,Valley Heights Station_North,3994257.066,0,,,,,,
4644,1196.130978,1196.130978,0,1852.13121,4.82E-01,,4644,YES,Springwood Station_South,4178259.634,0,,,,,,
4645,420.652948,420.652948,0,2000.852004,1.83E-01,,4645,YES,Valley Heights Station_South,4067674.133,0,,,,,,
4648,347.3179802,347.3179802,0,2921.846519,2.21E-01,,4648,YES,Wenworth Falls Country Club,7628148.993,0,,,,,,
4649,476.1214717,476.1214717,0,1516.853655,1.57E-01,,4649,YES,Wentworth Falls_Falls Rd and Great Western Hwy,2416933.087,0,,,,,,
4650,463.7043798,463.7043798,0,1756.299826,1.77E-01,,4650,YES,Wentworth Falls Station,10951772.15,0,,,,,,
4700,418.8127161,418.8127161,0,846.7499557,7.72E-02,,4700,YES,Colo High School,15121110.19,0,,,,,,
4701,435.3980203,435.3980203,0,,0.00E+00,,4701,YES,Richmond,28850791.85,0,,,,,,
4702,1985.250966,1985.250966,0,4263.349787,1.84E+00,,4702,YES,Richmond North Public School,6955517.019,0,,,,,,
4703,2882.720055,2882.720055,0,1931.668566,1.21E+00,,4703,YES,Richmond Station,1291825.616,0,,,,,,
4704,2721.385487,2721.385487,0,2590.611227,1.54E+00,,4704,YES,Richmond RAAF Base,4061880.103,0,,,,,,
4705,2882.720055,2882.720055,0,3586.593318,2.25E+00,,4705,YES,Hobartville,1431993.781,0,,,,,,
4706,1078.376537,1078.376537,0,685.7721088,1.61E-01,,4706,YES,Clarendon Station,16820712.06,0,,,,,,
4709,3160.578228,3160.578228,0,1194.28424,8.22E-01,,4709,YES,Windsor Town Centre,2814343.4,0,,,,,,
4710,6399.383255,6399.383255,0,1854.649737,2.58E+00,,4710,YES,Windsor Station,1389843.438,0,,,,,,
4711,3238.805027,3238.805027,0,1099.756276,7.76E-01,,4711,YES,South Windsor Industrial Area,2024811.286,0,,,,,,
4712,2053.412027,2053.412027,0,2650.916356,1.19E+00,,4712,YES,Chisholm Catholic Primary School,2988967.715,0,,,,,,
4713,308.2700907,308.2700907,0,1178.765323,7.91E-02,,4713,YES,South Windsor,3314838.309,0,,,,,,
4714,1112.176867,1112.176867,0,3248.865382,7.87E-01,,4714,YES,Bligh Park Shopping Centre,1171711.694,0,,,,,,
4715,1112.176867,1112.176867,0,3303.94787,8.00E-01,,4715,YES,Bligh Park,1421418.074,0,,,,,,
4716,170.9595261,170.9595261,0,1211.814816,4.51E-02,,4716,YES,Windsor Downs,7561423.242,0,,,,,,
4719,436.9673266,436.9673266,0,1354.773465,1.29E-01,,4719,YES,River Park Christian Youth Camp,25871960.99,0,,,,,,
4720,356.9263838,356.9263838,0,1396.613553,1.09E-01,,4720,YES,Londonderry_Milford Rd and Carrington Rd,7517601.935,0,,,,,,
4721,258.5295085,258.5295085,0,1232.503606,6.94E-02,,4721,YES,Richmond Greyhound Racing Club,18119058.75,0,,,,,,
4722,373.5704097,373.5704097,0,1314.502153,1.07E-01,,4722,YES,Londonderry_Bennett Rd and Carrington Rd,10545824.42,0,,,,,,
4723,929.8605398,929.8605398,0,2307.607223,4.67E-01,,4723,YES,John Morony Corrections Centre,19231159.82,0,,,,,,
4900,7998.072066,7998.072066,0,2066,3.60E+00,,4900,YES,Cambridge Gardens,771390.4439,0,,,,,,
4901,1002.969141,1002.969141,0,3334.000001,7.28E-01,,4901,YES,Werrington Downs,1106916.048,0,,,,,,
4902,927.0123712,927.0123712,0,1961,3.96E-01,,4902,YES,Werrington County,1126215.658,0,,,,,,
4903,9624.402805,9624.402805,0,2455.999999,5.15E+00,,4903,YES,Cambridge Park,906884.3927,0,,,,,,
4904,2744.788398,2744.788398,0,2402.026814,1.44E+00,,4904,YES,Cambridge Park High School,894935.4402,0,,,,,,
4905,1244.24573,1244.24573,0,1847,5.00E-01,,4905,YES,Werrington County Shopping Village,986169.1384,0,,,,,,
4906,5369.452633,5369.452633,0,1958.973186,2.29E+00,,4906,YES,Cambridge Park_Devon Park,782260.5081,0,,,,,,
4907,120.9623172,120.9623172,0,7.653666385,2.02E-04,,4907,YES,Penrith Lakes,8066664.785,0,,,,,,
4909,685.906462,685.906462,0,1695.481301,2.53E-01,,4909,YES,Castlereagh Public School,19756963.18,0,,,,,,
4910,580.8852809,580.8852809,0,2599.315854,3.29E-01,,4910,YES,Cranebrook_Andromeda Dr and Vincent Rd,2972179.174,0,,,,,,
4911,672.6997093,672.6997093,0,1682.944355,2.46E-01,,4911,YES,Llandilo Public School,12797303.56,0,,,,,,
4912,161.3291091,161.3291091,0,658.4106481,2.31E-02,,4912,YES,Henry Fulton Primary School,1750028.752,0,,,,,,
4913,205.2920364,205.2920364,0,1729.495852,7.73E-02,,4913,YES,Sydney International Regatta Centre,11890822.78,0,,,,,,
4914,444.1672124,444.1672124,0,3630.44103,3.51E-01,,4914,YES,Cranebrook_Owens Park,1094409.044,0,,,,,,
4915,453.7449581,453.7449581,0,2376.93103,2.35E-01,,4915,YES,Cranebrook,1340729.49,0,,,,,,
4916,743.919635,743.919635,0,1264.240335,2.05E-01,,4916,YES,Mt Pleasant Shopping Centre,693946.8934,0,,,,,,
4917,546.1850247,546.1850247,0,4481.84966,5.33E-01,,4917,YES,McGarritys Hill,3334335.881,0,,,,,,
4918,1130.345553,1130.345553,0,3425.435912,8.43E-01,,4918,YES,Cranebrook_Pensax Rd and Sherringham Rd,1246196.287,0,,,,,,
4919,10.9385376,10.9385376,0,0.000104074,2.48E-10,,4919,YES,Llandilo,4360592.305,0,,,,,,
4920,108.3957954,108.3957954,0,811.8002541,1.92E-02,,4920,YES,Jordan Springs,2082414.809,0,,,,,,
4922,490.0422929,490.0422929,0,3358.923647,3.58E-01,,4922,YES,Emu Heights,3224482.912,0,,,,,,
4923,3752.3043,3752.3043,0,375.5909661,3.07E-01,,4923,YES,Emu Plains Station_North,4025667.641,0,,,,,,
4924,13870.45722,13870.45722,0,2815.391549,8.50E+00,,4924,YES,Emu Plains Station_South,1903731.103,0,,,,,,
4925,1605.516898,1605.516898,0,2590.576921,9.06E-01,,4925,YES,Emu Plains,1153296.159,0,,,,,,
4926,1878.918953,1878.918953,0,2850.945937,1.17E+00,,4926,YES,Lennox Shopping Centre,1351636.404,0,,,,,,
4927,1055.632523,1055.632523,0,2580.57098,5.93E-01,,4927,YES,Lapstone Station_East,2110038.505,0,,,,,,
4930,154.525064,154.525064,0,642.9999999,2.16E-02,,4930,YES,Regentville,1141545.796,0,,,,,,
4931,1248.24158,1248.24158,0,2158.546214,5.87E-01,,4931,YES,Regentville Public School,804616.2623,0,,,,,,
4932,1884.527167,1884.527167,0,3313.453785,1.36E+00,,4932,YES,Glenmore Park,748734.0737,0,,,,,,
4933,1838.135363,1838.135363,0,3819.000001,1.53E+00,,4933,YES,Glenmore Park_Lady Jamison Dr and Stein Pl,1495337.574,0,,,,,,
4934,1238.528206,1238.528206,0,1847,4.98E-01,,4934,YES,Glenmore Park_Penrith Golf and Recreation Club,1527706.708,0,,,,,,
4935,1970.96749,1970.96749,0,4213.999999,1.81E+00,,4935,YES,Glenmore Park High School,1230522.397,0,,,,,,
4936,1735.295644,1735.295644,0,2682,1.01E+00,,4936,YES,Glenmore Park_Forest Ridge Park,788450.8104,0,,,,,,
4937,676.597302,676.597302,0,3065,4.52E-01,,4937,YES,Glenmore Park_Blue Hills Wetland,1479632.006,0,,,,,,
4940,6555.752934,6555.752934,0,2717.789605,3.88E+00,,4940,YES,Jamisontown Industrial Area,2748009.062,0,,,,,,
4941,3256.245648,3256.245648,0,2219.80627,1.57E+00,,4941,YES,South Penrith,1179210.318,0,,,,,,
4942,5581.812897,5581.812897,0,3902.101751,4.74E+00,,4942,YES,South Penrith_Fragar Rd and Smith St,1402660.102,0,,,,,,
4943,5610.13993,5610.13993,0,2908.566635,3.55E+00,,4943,YES,Jamisontown,1202440.056,0,,,,,,
4944,1632.387477,1632.387477,0,2609.405507,9.27E-01,,4944,YES,Southlands Shopping Centre,1119128.776,0,,,,,,
4945,4888.633125,4888.633125,0,3380.330232,3.60E+00,,4945,YES,Jamison High School,1350227.044,0,,,,,,
4948,2680.489656,2680.489656,0,2401.554752,1.40E+00,,4948,YES,Werrington Station_North,1323008.509,0,,,,,,
4949,21103.42766,21103.42766,0,1703.289434,7.83E+00,,4949,YES,Kingswood Station_North,872648.9405,0,,,,,,
4950,2256.251757,2256.251757,0,1043.628229,5.13E-01,,4950,YES,Werrington Public School,754755.7551,0,,,,,,
4951,25849.43848,25849.43848,0,865.2697416,4.87E+00,,4951,YES,Kingswood Station_South,405744.098,0,,,,,,
4952,9298.428183,9298.428183,0,2168.966997,4.39E+00,,4952,YES,Kingswood,1006129.129,0,,,,,,
4953,2937.222625,2937.222625,0,699.4513604,4.47E-01,,4953,YES,Werrington Station_South_Uni of Western Sydney,2188953.006,0,,,,,,
4954,17524.36695,17524.36695,0,3834.656793,1.46E+01,,4954,YES,Kingswood High School,1549581.584,0,,,,,,
4955,9078.130983,9078.130983,0,1490.484039,2.95E+00,,4955,YES,Tafe Nsw Western Sydney,2577142.391,0,,,,,,
4956,3572.184641,3572.184641,0,2173.473484,1.69E+00,,4956,YES,Claremont Meadows_Myrtle St Fields,673344.6675,0,,,,,,
4957,1895.553095,1895.553095,0,2730.877177,1.13E+00,,4957,YES,Claremont Meadows Shopping Centre,2360880.06,0,,,,,,
4958,521.5840376,521.5840376,0,2687.460862,3.05E-01,,4958,YES,Glenmore Park_Surveyors Creek,1797079.716,0,,,,,,
4959,18590.48309,18590.48309,0,932.3479949,3.77E+00,,4959,YES,Kingswood_Statfford St and Somerset St,285253.6737,0,,,,,,
4960,616.4204297,616.4204297,0,497.5484292,6.68E-02,,4960,YES,Orchard Hills,2926387.753,0,,,,,,
4961,616.4204297,616.4204297,0,599.8154321,8.05E-02,,4961,YES,Orchard Hills_Homestead Rd,5144792.806,0,,,,,,
4962,78.12073154,78.12073154,0,177.0368298,3.01E-03,,4962,YES,Orchard Hills Golf Club,13750287.68,0,,,,,,
4963,21.71488071,21.71488071,0,79.25494493,3.75E-04,,4963,YES,Mulgoa,3571027.723,0,,,,,,
4964,448.0002057,448.0002057,0,119.5912621,1.17E-02,,4964,YES,Kingswood Golf Club,23591969.28,0,,,,,,
4965,66.91343721,66.91343721,0,427.9636557,6.24E-03,,4965,YES,Penrith Landfill Depot,8938798.5,0,,,,,,
4966,337.5727127,337.5727127,0,1146.275353,8.43E-02,,4966,YES,Rileys Mountain Lookout,23489118.09,0,,,,,,
4967,94.47762289,94.47762289,0,314.9603431,6.48E-03,,4967,YES,Luddenham_Model Park SSME,12329451.47,0,,,,,,
4968,58.20055708,58.20055708,0,591.1706931,7.49E-03,,4968,YES,Twin Creeks Golf Course,3232931.499,0,,,,,,
4969,334.6375075,334.6375075,0,1561.886596,1.14E-01,,4969,YES,Wallacia,16627219,0,,,,,,
4970,127.7167192,127.7167192,0,562.6201447,1.56E-02,,4970,YES,Luddenham Hall,4969216.093,0,,,,,,
4971,79.22175486,79.22175486,0,252.2781167,4.35E-03,,4971,YES,Luddenham,10733443.09,0,,,,,,
4972,388.4545906,388.4545906,0,716.03622,6.06E-02,,4972,YES,Orchard Hills_South Creek,11332591.91,0,,,,,,
4973,45.82700328,45.82700328,0,88.65463581,8.85E-04,,4973,YES,Luddenham Road,7133868.796,0,,,,,,
4974,5988.515109,5988.515109,0,6.074028723,7.92E-03,,4974,YES,Penrith_Crane Enfield Metals,1760560.896,0,,,,,,
4975,5988.515109,5988.515109,0,11.02991714,1.44E-02,,4975,YES,Penrith Industrial Area_North West,1179227.268,0,,,,,,
4976,8362.014848,8362.014848,0,3509.04513,6.39E+00,,4976,YES,Penrith,1537479.869,0,,,,,,
4977,21953.89499,21953.89499,0,779.7878795,3.73E+00,,4977,YES,Penrith Station Car Park,744233.3654,0,,,,,,
4978,12950.86124,12950.86124,0,2746.009369,7.74E+00,,4978,YES,Governor Phillip Special Hospital,759510.0778,0,,,,,,
4979,22263.03395,22263.03395,0,728.8017551,3.53E+00,,4979,YES,Penrith CBD_Penrith Station_South,461286.1975,0,,,,,,
4980,1379.919559,1379.919559,0,918.9304997,2.76E-01,,4980,YES,Penrith Panthers,1572875.61,0,,,,,,
4981,21808.32108,21808.32108,0,2528.165982,1.20E+01,,4981,YES,Penrith_Nepean Square,1029282.519,0,,,,,,
