num_opportunities,Base 30 Mins,Base 45 Mins,Base 60 Mins,ERP_2016,TZ16_CODE,,TZ16_NAME,Tz16_Area,SA2_Name16
4051,8597.303568,65432.55606,234270.0987,2484.491155,4051,YES,Rooty Hill Station_North,1133008.776,Rooty Hill - Minchinbury
4052,10661.08023,107465.8372,282722.9165,1713.790165,4052,YES,Rooty Hill Station_South,833008.3525,Rooty Hill - Minchinbury
4053,3387.872343,20945.87581,105501.9526,3413.652964,4053,YES,Minchinbury Community Hospital,983962.62,Rooty Hill - Minchinbury
4054,3912.388955,37238.74123,170807.302,2296.34613,4054,YES,St Agnes Girls High School,1151350.981,Rooty Hill - Minchinbury
4055,353.2335362,2922.567591,34588.2508,9.84E-05,4055,YES,Blacktown Olympic Park,2257326.545,Rooty Hill - Minchinbury
4056,6916.749377,24278.57089,91523.43666,9.84E-05,4056,YES,Minchinbury_Hometown,1611620.01,Rooty Hill - Minchinbury
4057,1149.365058,14448.93564,66446.84602,2588.19327,4057,YES,Minchinbury Shopping Centre,848686.0732,Rooty Hill - Minchinbury
4058,387.6286353,1813.166366,44604.31442,2847.312726,4058,YES,Minchinbury Sports Ground,807514.73,Rooty Hill - Minchinbury
4059,1649.324418,28097.62053,55877.63806,386.0877557,4059,YES,Animal Quarantine Station Minchinbury,910076.8914,Rooty Hill - Minchinbury
4060,7313.056949,23180.9562,51900.78794,26.90169863,4060,YES,Eastern Creek_Pikes Lane,1572247.584,Rooty Hill - Minchinbury
4100,5783.074861,26668.23812,107480.7636,3550.860003,4100,YES,Kings Park_Faulkland Cr and Madagascar Dr,1415065.184,Blacktown (East) - Kings Park
4101,9900.634361,38703.0962,199345.979,9.962131825,4101,YES,Blacktown Industrial Area_Northern End,1307729.992,Blacktown (East) - Kings Park
4102,21859.64033,40953.64213,207156.6603,2180.53168,4102,YES,Blacktown_Garden St and Turner St,705591.4258,Blacktown (East) - Kings Park
4103,15557.94175,45366.70966,241806.5621,2314.863535,4103,YES,Blacktown Industrial Area_Southern End,1423864.081,Blacktown (East) - Kings Park
4104,16183.98918,79959.81339,275340.5401,3141.616022,4104,YES,Blacktown_Harold St and Sackville St,925429.3369,Blacktown (East) - Kings Park
4105,79133.72793,275445.9181,1002021.515,9.82E-05,4105,YES,Blacktown Station_North,123180.1112,Blacktown (East) - Kings Park
4106,19573.1218,93815.51653,321663.0752,2398.930987,4106,YES,Blacktown_Boyd St and Clifton St,350734.4234,Blacktown (East) - Kings Park
4107,85080.97674,271160.1143,982515.7093,39.50080129,4107,YES,Westpoint Centre_Blacktown Station_South,208049.7332,Blacktown (East) - Kings Park
4108,18123.15247,125356.7368,378580.2466,1632.314092,4108,YES,Patrician Brothers College,621601.2882,Blacktown (East) - Kings Park
4109,23743.06594,188215.124,548600.7849,1667.883442,4109,YES,Blacktown District Hospital,435375.0217,Blacktown (East) - Kings Park
4110,16826.6819,63807.8328,260579.3084,9.82E-05,4110,YES,Blacktown Mega Centre,89791.1645,Blacktown (East) - Kings Park
4111,49333.38869,223773.5904,677297.2798,200.1612191,4111,YES,Blacktown_Prince St and Second Ave,136261.7391,Blacktown (East) - Kings Park
4112,41608.11834,217201.3495,601157.3909,382.3758929,4112,YES,Blacktown City Council,217844.946,Blacktown (East) - Kings Park
4113,1346.564715,16070.73675,61137.4196,3261.943221,4113,YES,Quakers Hill Shopping Complex,1662741.153,Blacktown (North) - Marayong
4114,2029.652231,19870.88867,91919.23996,2315.770962,4114,YES,Tallagandra Dr and Narcissus Ave,1065405.72,Blacktown (North) - Marayong
4115,13085.87353,48145.28317,225985.8143,2890.360652,4115,YES,Marayong Station_West,1134045.968,Blacktown (North) - Marayong
4116,6554.068512,40659.05731,165477.972,4866.283668,4116,YES,John Paul Ii Senior High School,1408669.147,Blacktown (North) - Marayong
4117,6464.069708,33725.76334,153073.7418,3019.884853,4117,YES,Blacktown_Love St and Becharry Rd,865019.8925,Blacktown (North) - Marayong
4118,11682.92213,105329.881,293192.4545,2272.756644,4118,YES,Blacktown Showground,1233837.369,Blacktown (North) - Marayong
4119,11541.98644,57924.39317,222484.0904,1264.89739,4119,YES,Blacktown_St Patricks Primary School,383842.9067,Blacktown (West)
4120,17877.40591,44456.57552,203885.0952,793.7650274,4120,YES,Blacktown_Brewongle Reserve,226888.461,Blacktown (West)
4121,5882.409586,34015.43661,187280.3273,3048.608929,4121,YES,Blacktown_Athlone St and Monash Rd,792620.067,Blacktown (West)
4122,14652.94841,110783.0537,317940.4936,2537.445376,4122,YES,Blacktown_Walters Rd and Newton Rd,664586.8298,Blacktown (West)
4123,11760.59313,31843.07214,171345.1628,2482.057569,4123,YES,Blacktown_Bellevue Park,628390.5244,Blacktown (West)
4124,7600.712363,25975.26269,100542.7953,4415.589736,4124,YES,Evans High School,1322301.302,Blacktown (West)
4125,13022.2997,35191.87213,190399.2208,3029.425129,4125,YES,Mitchell High School,867290.8984,Blacktown (South)
4126,5520.720618,29994.62345,121295.6887,3077.451336,4126,YES,Blacktown South Primary School,852384.0287,Blacktown (South)
4127,7614.888628,27375.68555,69249.32244,2105.635973,4127,YES,Blacktown_Highview St and Apex St,648417.1914,Blacktown (West)
4128,9290.262378,19403.07992,128480.4909,3541.19744,4128,YES,Blacktown_Pendant Av and Lancelot St,949079.9571,Blacktown (South)
4129,12271.61757,32246.33567,89565.66252,3103.926096,4129,YES,Nagle Girls High School,684713.9867,Blacktown (South)
4132,890.6280534,16620.5988,62261.11364,4229.288792,4132,YES,Doonside High School,1821886.432,Doonside - Woodcroft
4133,1562.570128,22118.37418,95475.82138,3050.508837,4133,YES,Lake Woodcroft,821026.7553,Doonside - Woodcroft
4134,5792.871525,79248.65984,260501.6915,3083.51298,4134,YES,Doonside Station_North,1641267.864,Doonside - Woodcroft
4135,545.0471715,12640.145,43716.10287,3596.242037,4135,YES,Woodcroft,868627.7955,Doonside - Woodcroft
4136,5800.275734,31823.18343,202678.1997,3990.049514,4136,YES,Doonside Station_South,1666471.985,Doonside - Woodcroft
4137,1950.387862,12472.0076,77875.68989,2599.729216,4137,YES,Doonside,818142.4325,Doonside - Woodcroft
4138,1017.287811,13999.39379,67668.89516,2723.668624,4138,YES,Blacktown_Bungarribee Homestead Park,2255479.254,Doonside - Woodcroft
4140,1148.56536,42038.82241,189507.8871,4035.541096,4140,YES,Kings Langley Shopping Centre,1572510.831,Lalor Park - Kings Langley
4141,1828.078692,66450.9071,188279.7975,3347.906905,4141,YES,Kings Langley,1288422.387,Lalor Park - Kings Langley
4142,2336.682011,94617.99866,235350.313,2252.282326,4142,YES,Solander Centre,799970.5546,Lalor Park - Kings Langley
4143,14335.74555,51449.88983,215924.1733,4333.471427,4143,YES,Lalor Park_Wheeler St and Northcott Rd,1424731.809,Lalor Park - Kings Langley
4144,4702.012318,34144.54941,189363.9857,3375.945903,4144,YES,Lalor Park,1011398.133,Lalor Park - Kings Langley
4145,21964.42513,143203.8736,394365.0978,2412.230872,4145,YES,Seven Hills High School,1007495.105,Lalor Park - Kings Langley
4146,12095.77364,106762.0043,444618.1642,2536.080709,4146,YES,Seven Hills_Melody Gardens,824375.0015,Lalor Park - Kings Langley
4147,10568.34155,43620.65634,199498.2541,2082.046141,4147,YES,Seven Hills_Barbara Bvd and Dulcie St,673916.3189,Lalor Park - Kings Langley
4148,28615.09307,175277.5498,621074.1443,1257.858381,4148,YES,Seven Hills_Pioneer Park,569051.5791,Lalor Park - Kings Langley
4149,14352.81688,62186.29608,258218.5617,4.490654129,4149,YES,Seven Hills Industrial Area,926352.9168,Lalor Park - Kings Langley
4150,29053.21593,194804.3345,685919.2791,2.15003762,4150,YES,Seven Hills Station_North,443546.7763,Lalor Park - Kings Langley
4151,22645.82842,142823.0865,321929.0365,5.99554809,4151,YES,Seven Hills Industrial Area_Eastern End,1236799.283,Lalor Park - Kings Langley
4154,17125.66646,84332.62422,344049.9844,2279.479145,4154,YES,Bert Oldfield Primary School,800359.9195,Seven Hills - Toongabbie
4155,25539.43796,152141.3318,519848.6741,2689.092397,4155,YES,Seven Hills,1052519.329,Seven Hills - Toongabbie
4156,3140.621929,27369.94703,157289.2273,2036.248764,4156,YES,Seven Hills_Duncan Park,818935.3028,Seven Hills - Toongabbie
4157,12725.49701,128030.5201,383846.0977,3661.003041,4157,YES,Toongabbie Station_West,885399.178,Seven Hills - Toongabbie
4158,16186.37883,50652.79869,213963.4841,2512.499413,4158,YES,Seven Hills_Columbia Rd and Vesuvius St,821459.1827,Seven Hills - Toongabbie
4159,2719.061196,30181.5181,158926.4048,2715.384585,4159,YES,Toongabbie_Kura Park,750469.768,Seven Hills - Toongabbie
4160,1261.295788,15547.92752,42394.3406,3905.149728,4160,YES,Prospect,1349112.771,Seven Hills - Toongabbie
4161,11307.342,34289.37986,177438.0301,3999.265785,4161,YES,Metella Rd Primary School,1598564.298,Seven Hills - Toongabbie
4162,5991.544871,45459.99341,175134.3416,921.1819909,4162,YES,Home Base Prospect,923038.8072,Seven Hills - Toongabbie
4163,1780.394053,1780.394053,6050.7076,65.80107556,4163,YES,Prospect Nature Reserve,2182728.544,Seven Hills - Toongabbie
4200,330.704294,330.704294,330.704294,,4200,YES,Colo Heights,1845262668,Bilpin - Colo - St Albans
4201,93.72798057,93.72798057,93.72798057,521.0000001,4201,YES,Cumberland Reach,45307710.91,Bilpin - Colo - St Albans
4205,410.2356743,410.2356743,410.2356743,1899.581962,4205,YES,East Kurrajong,62806853.25,Kurrajong Heights - Ebenezer
4206,362.5689864,362.5689864,362.5689864,,4206,YES,Kurrajong,63633230.05,Kurrajong Heights - Ebenezer
4207,431.0355305,431.0355305,431.0355305,1705.76644,4207,YES,Ebenezer,32746917.39,Kurrajong Heights - Ebenezer
4208,357.9583391,357.9583391,357.9583391,,4208,YES,Bells Line of Road Bilpin_North,43344743.01,Kurrajong Heights - Ebenezer
4209,592.5194656,592.5194656,4816.356003,,4209,YES,Glossodia,20316972.44,Kurrajong Heights - Ebenezer
4210,371.7434841,371.7434841,371.7434841,,4210,YES,Bells Line of Road Bilpin_South,17736625.75,Kurrajong Heights - Ebenezer
4211,529.9653426,3690.543571,5224.298196,2336.540753,4211,YES,Wilberforce_Wilberforce Rd and King Rd,16071674.01,Kurrajong Heights - Ebenezer
4212,533.2929668,533.2929668,4816.356003,,4212,YES,Hawkesbury High School,19744232.85,Kurrajong Heights - Ebenezer
4213,389.7558753,389.7558753,735.2104648,,4213,YES,Kurrajong Public School,29603724.29,Kurrajong Heights - Ebenezer
4214,345.4545895,2330.705556,4991.391883,1563.758738,4214,YES,Kuyper Christian School,25224456.88,Kurrajong Heights - Ebenezer
4300,529.7817217,529.7817217,529.7817217,,4300,YES,Maroota,115786726.3,Kurrajong Heights - Ebenezer
4301,297.0253067,297.0253067,297.0253067,,4301,YES,Cattai Homestead_historic,65812258.75,Kurrajong Heights - Ebenezer
4302,1076.121259,1076.121259,1076.121259,,4302,YES,Glenorie Shopping Centre,88808821.68,Kurrajong Heights - Ebenezer
4303,214.7084827,214.7084827,214.7084827,,4303,YES,Jackeroo Ranch Kenthurst,16364344.75,Kurrajong Heights - Ebenezer
4304,730.0720075,730.0720075,730.0720075,2911.698439,4304,YES,Kenthurst Shopping Centre,24026225.61,Dural - Kenthurst - Wisemans Ferry
4305,445.55026,445.55026,445.55026,1812.53171,4305,YES,Middle Dural,12697598.28,Dural - Kenthurst - Wisemans Ferry
4306,381.4356276,381.4356276,381.4356276,,4306,YES,Annangrove,6290937.044,Dural - Kenthurst - Wisemans Ferry
4307,437.9096486,437.9096486,437.9096486,1457.442768,4307,YES,Kenthurst,10711775.93,Dural - Kenthurst - Wisemans Ferry
4308,835.8867427,2404.998598,3059.779874,1340.913295,4308,YES,Kenthurst Galleries,8078470.487,Dural - Kenthurst - Wisemans Ferry
4309,712.6451055,712.6451055,712.6451055,1487.322835,4309,YES,Old Northern Gallery Dural,16758372.66,Dural - Kenthurst - Wisemans Ferry
4310,3122.373292,23510.47264,175614.8341,1824.623613,4310,YES,Dural Mall Shopping Centre,4149393.207,Dural - Kenthurst - Wisemans Ferry
4311,2617.430893,4439.402061,10682.9264,1391.895488,4311,YES,Dural_Hemers Rd and Quarry Rd,6525493.652,Dural - Kenthurst - Wisemans Ferry
4312,2552.866283,16200.20691,156221.2659,2133.648153,4312,YES,Dural,824345.3602,Dural - Kenthurst - Wisemans Ferry
4315,136.9400243,136.9400243,136.9400243,,4315,YES,Marramarra NP,102432521.4,Pitt Town - McGraths Hill
4316,604.5212414,604.5212414,604.5212414,,4316,YES,Vision Valley Conference Centre,65393080.11,Pitt Town - McGraths Hill
4317,1231.822668,1231.822668,1231.822668,,4317,YES,Galston Village Shopping Centre,23515589.28,Pitt Town - McGraths Hill
4400,513.9643302,513.9643302,4884.083174,2991.955998,4400,YES,Pitt Town Village Shopping Centre,12206242.72,Pitt Town - McGraths Hill
4401,321.7207296,321.7207296,321.7207296,1548.344151,4401,YES,Riverside Ski Park Cattai,21332762.01,Pitt Town - McGraths Hill
4402,189.4707995,189.4707995,189.4707995,388.3288076,4402,YES,Pitt Town Lagoon,7093647.229,Pitt Town - McGraths Hill
4403,271.4210204,486.1295031,486.1295031,,4403,YES,Maraylya,11978154.27,Pitt Town - McGraths Hill
4404,551.870023,6679.440225,12003.66423,2700.138266,4404,YES,Mcgrath's Hill Shopping Centre,4144588.073,Pitt Town - McGraths Hill
4405,657.670593,657.670593,4646.227248,1678.673386,4405,YES,Oakville Primary School,12617868.65,Pitt Town - McGraths Hill
4406,2966.991974,13633.96299,57324.63001,93.46235542,4406,YES,Mulgrave Station,4365116.446,Pitt Town - McGraths Hill
4407,717.2565613,3684.248535,19392.34179,700.2170633,4407,YES,Vineyard_Wallace Rd and Level Crossing Rd,5259806.57,Pitt Town - McGraths Hill
4408,135.8466351,1106.157822,9927.74514,332.9325655,4408,YES,Vineyard_A-Vina Caravan Park,2401761.98,Pitt Town - McGraths Hill
4423,31.10034807,579.5921623,4438.796431,49.79921462,4423,YES,Box Hill_Terry Rd_West,849980.9595,Rouse Hill - Beaumont Hills
4424,122.4085931,2183.83137,20635.39834,109.4689741,4424,YES,Box Hill_Red Gables Road,5047702.558,Rouse Hill - Beaumont Hills
4425,35.09680287,241.4408513,2183.015322,53.7608484,4425,YES,Box Hill_Nelson Rural Fire Service,1196015.365,Rouse Hill - Beaumont Hills
4426,536.7644763,2183.015322,7387.502738,40.78562688,4426,YES,Box Hill_Torrenson Place,1842861.497,Rouse Hill - Beaumont Hills
4427,169.2361903,169.2361903,1885.332984,470.0432998,4427,YES,Nelson,4909195.806,Rouse Hill - Beaumont Hills
4428,14.62905441,2059.451979,12154.91162,129.1710452,4428,YES,Box Hill_Kingston Park Equestrian Centre,1266616.129,Rouse Hill - Beaumont Hills
4429,429.0656398,4989.319593,35394.36479,108.9297929,4429,YES,Box Hill_Killarney Practice Fairway,1203442.132,Rouse Hill - Beaumont Hills
4430,164.3696542,3508.764091,35490.09954,309.7480527,4430,YES,Box Hill_Town Rd and Mason Rd,1768906.905,Rouse Hill - Beaumont Hills
4431,164.3696542,3358.774592,19192.47842,178.2700689,4431,YES,Box Hill_Anthony Skarrat Reserve,1900371.859,Rouse Hill - Beaumont Hills
4432,2333.660924,6995.594405,61266.53411,2928.269302,4432,YES,Rouse Hill Stp Sydney Water,2568838.319,Rouse Hill - Beaumont Hills
4433,5146.390833,41934.02685,115094.8004,3636.334399,4433,YES,Nursery Industry Association Of Nsw Rouse Hill,1701011.641,Rouse Hill - Beaumont Hills
4434,217.9870395,8097.649242,56936.49962,363.3859222,4434,YES,Kellyville,2276621.664,Rouse Hill - Beaumont Hills
4435,5468.06861,40452.15831,104499.6581,1270.116856,4435,YES,Kellyville_Wellgate Av and Hermitage Cr,887310.4378,Rouse Hill - Beaumont Hills
4436,5608.856433,50524.4284,163853.3037,8.64E-05,4436,YES,Rouse Hill High School,292365.2966,Rouse Hill - Beaumont Hills
4437,5859.618213,38543.3537,98454.79647,2180.153981,4437,YES,Kellyville_Dudley Reserve,689843.0495,Rouse Hill - Beaumont Hills
4438,9770.375666,83145.57752,259821.0097,1547.948852,4438,YES,Rouse Hill_Bara Way and Nuwi St,725800.4836,Rouse Hill - Beaumont Hills
4439,1388.048907,27011.09653,74026.08122,809.0295437,4439,YES,Kellyville_Foxall Rd and Kendall Pl,1527257.637,Rouse Hill - Beaumont Hills
4440,4398.628974,34182.87164,93641.40656,3200.294311,4440,YES,Beaumont Hills Primary School,772353.7126,Rouse Hill - Beaumont Hills
4441,6494.641401,50913.42953,147049.8091,2572.283114,4441,YES,Beaumont Hills_Turkeys Nest Park,640360.3007,Rouse Hill - Beaumont Hills
4442,3835.332459,39503.1371,111951.5977,850.3303468,4442,YES,Beaumont Hills,844196.2336,Rouse Hill - Beaumont Hills
4443,217.9870395,5949.783913,52314.40639,1085.288771,4443,YES,Kellyville_Smalls Creek_North,2105592.516,Rouse Hill - Beaumont Hills
4444,29441.7333,97767.10279,377418.4511,170.9572653,4444,YES,Rouse Hill Town Centre,328447.8866,Rouse Hill - Beaumont Hills
4445,21153.77453,67721.33664,237167.7,678.294071,4445,YES,Bella Vista_Highrange Terrace and Springdale Rise,244677.4075,Baulkham Hills (West) - Bella Vista
4446,36473.14429,100133.6112,377377.1989,330.2607234,4446,YES,Baulkham Hills_Strangers Creek Park,174809.502,Baulkham Hills (West) - Bella Vista
4447,27789.54567,98709.57756,339372.5535,0.000102555,4447,YES,Bella Vista_Woolworths Group,178242.5045,Baulkham Hills (West) - Bella Vista
4448,46756.03833,139141.0591,495290.5008,2565.929106,4448,YES,Bella Vista_Reston Grange and Barina Downs Rd,556043.8402,Baulkham Hills (West) - Bella Vista
4449,1078.741515,14416.09218,62110.29385,1377.630326,4449,YES,Kellyville_Hills Adventist College,1259756.836,Rouse Hill - Beaumont Hills
4499,46914.09513,246951.8429,871014.419,297.1419306,4499,YES,Castle Hill_Cheltenham Cl and Winchcombe Pl,122032.3939,Castle Hill - North
4500,14185.6149,98973.6744,548496.5509,2743.455566,4500,YES,The Hills Private Hospital,997990.0979,Baulkham Hills (East)
4501,3232.23362,43814.99654,340323.9929,2372.696234,4501,YES,Baulkham Hills North Primary School,767249.0806,Baulkham Hills (East)
4502,11644.99868,140986.4321,761416.5555,2269.869898,4502,YES,Baulkham Hills_Hill St and Kristine Ave,451325.9485,Baulkham Hills (East)
4503,4295.831815,64153.60405,389830.1396,3684.5917,4503,YES,Baulkham Hills_Coronation Rd and Keene St,1009762.884,Baulkham Hills (East)
4504,11850.46692,57559.39428,252421.3314,1396.368144,4504,YES,Seven Hills_Thomas Extrem Reserve,522676.2315,Baulkham Hills (East)
4505,21757.49417,211492.3107,841541.4887,147.869568,4505,YES,Stockland Mall Baulkham Hills,168494.383,Baulkham Hills (East)
4506,3380.854751,52997.23435,477022.0763,3243.250365,4506,YES,Baulkham Hills_Cook St and Park Renown Rd,1399029.906,Baulkham Hills (East)
4507,10661.1223,48172.55403,281137.3178,2613.688997,4507,YES,Winston Hills Shopping Centre,909870.5154,Baulkham Hills (East)
4508,4666.001288,81900.5144,409454.1134,2665.531077,4508,YES,Baulkham Hills,1065975.802,Baulkham Hills (East)
4509,11274.44739,70579.82401,361102.18,2573.678451,4509,YES,Baulkham Hills_Seven Hills Rd and Cropley Dr,1001165.098,Baulkham Hills (East)
4511,22760.3133,99689.7425,343236.6133,1273.67368,4511,YES,Castle Hill_Dewhurst Ave and Ulundri Dr,502531.711,Castle Hill - North
4512,10702.75361,45071.8925,93475.64291,200.5166074,4512,YES,Castle Hill Country Club,966133.3604,Baulkham Hills (West) - Bella Vista
